preset,seed,calibration_beta,calibration_mean_abs_error,calibration_mean_std
full,0,1.06837839639911,0.6842932534786378,3.7449616494174762
full,1,1.3756897859883221,0.887200095067256,3.7123139924164668
full,2,1.110038784750123,1.0960507163430344,4.24938178901088
full,3,0.7222946052046112,0.7736651814663423,4.336877563312675
full,4,1.093425354756569,1.2375442330746103,3.9659900038106755
