suite,condition,n_candidates,method,replicates,calibration_beta_mean,calibration_beta_stderr,selected_true_return_mean,selected_true_return_stderr,selected_pred_mean_mean,selected_pred_mean_stderr,selected_pred_std_mean,selected_pred_std_stderr,selected_score_mean,selected_score_stderr,oracle_true_return_mean,oracle_true_return_stderr,regret_to_candidate_oracle_mean,regret_to_candidate_oracle_stderr,optimism_gap_mean,optimism_gap_stderr,sample_over_mean_mean,sample_over_mean_stderr,selected_ood_mass_mean,selected_ood_mass_stderr,selected_hazard_mass_mean,selected_hazard_mass_stderr,selected_max_position_mean,selected_max_position_stderr,selected_action_energy_mean,selected_action_energy_stderr,uncertainty_percentile_mean,uncertainty_percentile_stderr,hazard_tail_selected_mean,hazard_tail_selected_stderr
learned_bootstrap,eval_shift,16,calibrated_pessimistic_bon,72,4.0,0.0,3.216706977193434,0.4247527289144873,7.077174179373404,0.39052471435727,0.714679643980602,0.05228943049411053,4.2184556034509955,0.23312388233234216,10.868585609138908,0.4551810255197424,7.651878631945473,0.6189085875378196,3.8604672021799704,0.6414297673839243,-2.858718575922408,0.20915772197644214,0.03260959392652727,0.006075757834384045,0.0051706757767603344,0.0023746551221909195,1.23926545783947,0.059300121001066096,0.9695176285792277,0.06087337738011629,0.5095486111111112,0.038495438472992055,0.013888888888888888,0.013888888888888892
learned_bootstrap,eval_shift,16,mean_bon,72,4.0,0.0,1.743885805069584,0.45765227691141264,7.554282248422684,0.37647257943662293,1.017383436477115,0.06092980915499762,7.554282248422684,0.37647257943662293,10.868585609138908,0.4551810255197424,9.124699804069321,0.617567086346492,5.810396443353101,0.6327014237528485,0.0,0.0,0.03991416939584917,0.008010456795629057,0.011283637801396663,0.004111038129229446,1.2517941757092457,0.07800565982957086,1.3387416276125126,0.07966834849094036,0.7378472222222222,0.032605549141052695,0.05555555555555555,0.027184589618216293
learned_bootstrap,eval_shift,16,oracle,72,4.0,0.0,10.868585609138908,0.4551810255197424,1.639238507928978,0.42400135426024455,0.5864683986645256,0.027499503654792777,10.868585609138908,0.4551810255197424,10.868585609138908,0.4551810255197424,0.0,0.0,-9.229347101209928,0.712286375899029,9.229347101209928,0.712286375899029,0.1619307644719209,0.012373768131063233,0.029332623945734486,0.004605350595217901,1.9160249858145102,0.04068363197126997,0.947674483396902,0.04784072679056863,0.4505208333333333,0.029667931735535558,0.09722222222222222,0.035159608253116335
learned_bootstrap,eval_shift,16,pessimistic_bon,72,4.0,0.0,2.5140640187382215,0.40950124258781995,7.513807030105081,0.37805133667067026,0.8935967687942239,0.05503592896784734,6.620210261310857,0.33766597881114346,10.868585609138908,0.4551810255197424,8.354521590400687,0.6144950442851895,4.999743011366859,0.6098369009414818,-0.893596768794224,0.05503592896784734,0.032303131000145625,0.0062631981545211305,0.005912667483118438,0.0025260682500894984,1.2317340176619505,0.062907060740696,1.1729883485963777,0.06416652426445592,0.6675347222222222,0.03498394490692651,0.013888888888888888,0.013888888888888892
learned_bootstrap,eval_shift,16,posterior_sample_bon,72,4.0,0.0,2.354189594579971,0.4737544087404455,7.4100035147125345,0.3804956240125555,0.9330721120716101,0.05848193947917086,7.5716273865461625,0.3734984539463751,10.868585609138908,0.4551810255197424,8.514396014558935,0.6099348737449495,5.0558139201325645,0.6459952779125668,0.16162387183362734,0.15093625284379492,0.04018584388740961,0.008344437261448484,0.01031805040012759,0.0040411292927538655,1.238256113026748,0.07190022785004582,1.1975254900296752,0.07105590667481447,0.6927083333333334,0.03491668452440522,0.041666666666666664,0.023715020365230936
learned_bootstrap,eval_shift,16,quantile_bon,72,4.0,0.0,2.3753036563193732,0.39584098764944053,7.502515533832912,0.378928083050695,0.8916590693834705,0.05478638995918194,6.789941447044923,0.34164871086131654,10.868585609138908,0.4551810255197424,8.493281952819533,0.5899790592310034,5.127211877513541,0.5962776559282734,-0.71257408678799,0.0531343659245931,0.02991701011224855,0.00612244847647256,0.00548328130767965,0.0025088340472481257,1.2025306748683167,0.06222080318016128,1.1682768374414922,0.06502686364352335,0.6666666666666666,0.03524884292044275,0.013888888888888888,0.013888888888888892
learned_bootstrap,eval_shift,16,random,72,4.0,0.0,-0.7407677252779931,0.8618160755964781,-0.7907903829766728,0.8089380402219222,0.7143897124736589,0.04344578295869079,-0.7907903829766728,0.8089380402219222,10.868585609138908,0.4551810255197424,11.6093533344169,0.8954305988037603,-0.050022657698679654,0.5764422750719858,0.0,0.0,0.1404095738163001,0.02372878772036083,0.08297086806634203,0.018493029344882745,1.5208307328162176,0.13366050710185584,1.35196138222099,0.0895151163494169,0.5546875,0.034413823839751875,0.2638888888888889,0.0523061872851398
learned_bootstrap,eval_shift,16,thompson_bon,72,4.0,0.0,2.100902887445697,0.4243592856345528,7.44811667474546,0.3818751198561323,0.9560723921089784,0.05958257727108719,7.738322091091206,0.387792225333636,10.868585609138908,0.4551810255197424,8.76768272169321,0.6318935339589777,5.347213787299764,0.6103589303843854,0.29020541634574476,0.10810766785058971,0.03466756831757393,0.0071614688488942,0.0071206764078001845,0.0027699018309552876,1.188164464853214,0.0687304672655277,1.1969966735575759,0.07254771794993822,0.7074652777777778,0.03353414763707872,0.027777777777777776,0.019503041597205815
learned_bootstrap,eval_shift,16,ucb_bon,72,4.0,0.0,1.4356895009343988,0.43670966372016184,7.536329662823805,0.3786273522885664,1.0458696473426627,0.06017408633111017,8.582199310166468,0.41661292720744986,10.868585609138908,0.4551810255197424,9.432896108204508,0.6187491658256105,6.100640161889406,0.5991312561968054,1.0458696473426625,0.06017408633111018,0.040648541654842676,0.008693947676156994,0.012928641475455914,0.004742143990848996,1.2270385536652755,0.08056299690860504,1.3955959388000305,0.07980670530281937,0.7578125,0.03187792215194936,0.06944444444444445,0.03016898733641695
learned_bootstrap,eval_shift,64,calibrated_pessimistic_bon,72,4.0,0.0,3.4213000130700513,0.41975930734237726,9.2441087256855,0.39800881987302456,0.8382462285478391,0.05976598863798004,5.891123811494143,0.20173695984752904,14.879229816032343,0.23879410691820385,11.45792980296229,0.48336770933635775,5.822808712615447,0.6647695035913117,-3.3529849141913566,0.23906395455192017,0.035675437992821496,0.006254270619854037,0.005728368591602876,0.0024766801901224184,1.318111148696006,0.05432046034817412,1.0832413827936742,0.06592369656969449,0.5705295138888888,0.038785196584039575,0.027777777777777776,0.019503041597205815
