preset,seed,problem,n_candidates,method,selected_index,uses_truth,calibration_beta,selected_true_return,selected_pred_mean,selected_pred_std,selected_score,oracle_true_return,regret_to_candidate_oracle,optimism_gap,sample_over_mean,selected_ood_mass,selected_hazard_mass,selected_max_position,selected_action_energy,uncertainty_percentile,hazard_tail_selected
smoke,0,0,1,random,0,False,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,1.506252749326676,1.522250802257325,0.0,-0.01599805293064893,0.0,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.5,0.0
smoke,0,0,1,oracle,0,True,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,1.522250802257325,1.522250802257325,0.0,-0.01599805293064893,0.01599805293064893,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.5,0.0
smoke,0,0,1,mean_bon,0,False,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,1.506252749326676,1.522250802257325,0.0,-0.01599805293064893,0.0,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.5,0.0
smoke,0,0,1,posterior_sample_bon,0,False,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,1.5255400310973928,1.522250802257325,0.0,-0.01599805293064893,0.019287281770716813,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.5,0.0
smoke,0,0,1,thompson_bon,0,False,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,3.444113834271142,1.522250802257325,0.0,-0.01599805293064893,1.9378610849444662,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.5,0.0
smoke,0,0,1,ucb_bon,0,False,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,2.4660153515986893,1.522250802257325,0.0,-0.01599805293064893,0.9597626022720134,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.5,0.0
smoke,0,0,1,pessimistic_bon,0,False,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,0.5464901470546625,1.522250802257325,0.0,-0.01599805293064893,-0.9597626022720135,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.5,0.0
smoke,0,0,1,quantile_bon,0,False,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,0.5990380657942815,1.522250802257325,0.0,-0.01599805293064893,-0.9072146835323944,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.5,0.0
smoke,0,0,1,calibrated_pessimistic_bon,0,False,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,0.5055095468953859,1.522250802257325,0.0,-0.01599805293064893,-1.0007432024312901,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.5,0.0
smoke,0,0,4,random,2,False,1.042698684093613,-3.5814370252239054,-3.149124451109185,0.410661283758566,-3.149124451109185,9.870198210003553,13.451635235227458,0.43231257411472024,0.0,8.553582714872309e-06,5.790644113603717e-08,0.0,1.647320839500345,0.5,0.0
smoke,0,0,4,oracle,3,True,1.042698684093613,9.870198210003553,8.570916527279008,8.16016400356324,9.870198210003553,9.870198210003553,0.0,-1.2992816827245441,1.2992816827245441,0.4652308971533398,0.1434155770718948,2.3875007102245527,0.8164953047399135,1.0,1.0
smoke,0,0,4,mean_bon,3,False,1.042698684093613,9.870198210003553,8.570916527279008,8.16016400356324,8.570916527279008,9.870198210003553,0.0,-1.2992816827245441,0.0,0.4652308971533398,0.1434155770718948,2.3875007102245527,0.8164953047399135,1.0,1.0
smoke,0,0,4,posterior_sample_bon,0,False,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,1.5255400310973928,9.870198210003553,8.347947407746227,-0.01599805293064893,0.019287281770716813,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.75,0.0
smoke,0,0,4,thompson_bon,3,False,1.042698684093613,9.870198210003553,8.570916527279008,8.16016400356324,5.579150783196899,9.870198210003553,0.0,-1.2992816827245441,-2.9917657440821097,0.4652308971533398,0.1434155770718948,2.3875007102245527,0.8164953047399135,1.0,1.0
smoke,0,0,4,ucb_bon,3,False,1.042698684093613,9.870198210003553,8.570916527279008,8.16016400356324,16.73108053084225,9.870198210003553,0.0,-1.2992816827245441,8.16016400356324,0.4652308971533398,0.1434155770718948,2.3875007102245527,0.8164953047399135,1.0,1.0
smoke,0,0,4,pessimistic_bon,0,False,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,0.5464901470546625,9.870198210003553,8.347947407746227,-0.01599805293064893,-0.9597626022720135,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.75,0.0
smoke,0,0,4,quantile_bon,3,False,1.042698684093613,9.870198210003553,8.570916527279008,8.16016400356324,1.1002381081972001,9.870198210003553,0.0,-1.2992816827245441,-7.470678419081809,0.4652308971533398,0.1434155770718948,2.3875007102245527,0.8164953047399135,1.0,1.0
smoke,0,0,4,calibrated_pessimistic_bon,0,False,1.042698684093613,1.522250802257325,1.506252749326676,0.9597626022720135,0.5055095468953859,9.870198210003553,8.347947407746227,-0.01599805293064893,-1.0007432024312901,0.0035596559820438856,6.696588285384967e-05,0.9018043936736094,0.35855953039174593,0.75,0.0
smoke,0,0,16,random,12,False,1.042698684093613,4.3635141978329175,3.9577577323792617,2.077449554970317,3.9577577323792617,16.98509349437134,12.621579296538425,-0.40575646545365585,0.0,0.01042423617980142,0.000248364442843197,1.1069057050086797,0.6456053742265195,0.75,0.0
smoke,0,0,16,oracle,9,True,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,16.98509349437134,16.98509349437134,0.0,-1.8761442063477372,1.8761442063477372,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.875,0.0
smoke,0,0,16,mean_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,15.108949288023604,16.98509349437134,0.0,-1.8761442063477372,0.0,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.875,0.0
smoke,0,0,16,posterior_sample_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,17.875205752500612,16.98509349437134,0.0,-1.8761442063477372,2.7662564644770082,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.875,0.0
smoke,0,0,16,thompson_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,17.875205752500612,16.98509349437134,0.0,-1.8761442063477372,2.7662564644770082,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.875,0.0
smoke,0,0,16,ucb_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,17.745890081283672,16.98509349437134,0.0,-1.8761442063477372,2.6369407932600684,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.875,0.0
smoke,0,0,16,pessimistic_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,12.472008494763536,16.98509349437134,0.0,-1.8761442063477372,-2.6369407932600684,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.875,0.0
smoke,0,0,16,quantile_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,12.860055909915753,16.98509349437134,0.0,-1.8761442063477372,-2.2488933781078515,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.875,0.0
smoke,0,0,16,calibrated_pessimistic_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,12.359414592858561,16.98509349437134,0.0,-1.8761442063477372,-2.7495346951650426,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.875,0.0
smoke,0,0,64,random,27,False,1.042698684093613,2.6438396617726996,1.8818504264196882,8.153264862177489,1.8818504264196882,16.98509349437134,14.341253832598643,-0.7619892353530113,0.0,0.4401918281317428,0.22155073364766256,2.6186750280954363,0.8028626117506202,0.859375,1.0
smoke,0,0,64,oracle,9,True,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,16.98509349437134,16.98509349437134,0.0,-1.8761442063477372,1.8761442063477372,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.71875,0.0
smoke,0,0,64,mean_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,15.108949288023604,16.98509349437134,0.0,-1.8761442063477372,0.0,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.71875,0.0
smoke,0,0,64,posterior_sample_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,17.875205752500612,16.98509349437134,0.0,-1.8761442063477372,2.7662564644770082,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.71875,0.0
smoke,0,0,64,thompson_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,14.643137484711882,16.98509349437134,0.0,-1.8761442063477372,-0.46581180331172156,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.71875,0.0
smoke,0,0,64,ucb_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,17.745890081283672,16.98509349437134,0.0,-1.8761442063477372,2.6369407932600684,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.71875,0.0
smoke,0,0,64,pessimistic_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,12.472008494763536,16.98509349437134,0.0,-1.8761442063477372,-2.6369407932600684,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.71875,0.0
smoke,0,0,64,quantile_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,12.860055909915753,16.98509349437134,0.0,-1.8761442063477372,-2.2488933781078515,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.71875,0.0
smoke,0,0,64,calibrated_pessimistic_bon,9,False,1.042698684093613,16.98509349437134,15.108949288023604,2.6369407932600692,12.359414592858561,16.98509349437134,0.0,-1.8761442063477372,-2.7495346951650426,0.231182556352024,0.017760780240298042,1.8170166377609258,0.5678880352084228,0.71875,0.0
smoke,0,1,1,random,0,False,1.042698684093613,-2.16782406007156,-1.8922034583929135,0.24960779192760132,-1.8922034583929135,-2.16782406007156,0.0,0.27562060167864666,0.0,0.00016195170835987642,1.6042035131145027e-06,0.2029650440413846,1.0572350169246185,0.5,0.0
smoke,0,1,1,oracle,0,True,1.042698684093613,-2.16782406007156,-1.8922034583929135,0.24960779192760132,-2.16782406007156,-2.16782406007156,0.0,0.27562060167864666,-0.27562060167864666,0.00016195170835987642,1.6042035131145027e-06,0.2029650440413846,1.0572350169246185,0.5,0.0
smoke,0,1,1,mean_bon,0,False,1.042698684093613,-2.16782406007156,-1.8922034583929135,0.24960779192760132,-1.8922034583929135,-2.16782406007156,0.0,0.27562060167864666,0.0,0.00016195170835987642,1.6042035131145027e-06,0.2029650440413846,1.0572350169246185,0.5,0.0
smoke,0,1,1,posterior_sample_bon,0,False,1.042698684093613,-2.16782406007156,-1.8922034583929135,0.24960779192760132,-1.8069702577485853,-2.16782406007156,0.0,0.27562060167864666,0.08523320064432816,0.00016195170835987642,1.6042035131145027e-06,0.2029650440413846,1.0572350169246185,0.5,0.0
smoke,0,1,1,thompson_bon,0,False,1.042698684093613,-2.16782406007156,-1.8922034583929135,0.24960779192760132,-1.5316216025500566,-2.16782406007156,0.0,0.27562060167864666,0.36058185584285685,0.00016195170835987642,1.6042035131145027e-06,0.2029650440413846,1.0572350169246185,0.5,0.0
smoke,0,1,1,ucb_bon,0,False,1.042698684093613,-2.16782406007156,-1.8922034583929135,0.24960779192760132,-1.642595666465312,-2.16782406007156,0.0,0.27562060167864666,0.2496077919276014,0.00016195170835987642,1.6042035131145027e-06,0.2029650440413846,1.0572350169246185,0.5,0.0
smoke,0,1,1,pessimistic_bon,0,False,1.042698684093613,-2.16782406007156,-1.8922034583929135,0.24960779192760132,-2.1418112503205147,-2.16782406007156,0.0,0.27562060167864666,-0.24960779192760119,0.00016195170835987642,1.6042035131145027e-06,0.2029650440413846,1.0572350169246185,0.5,0.0
smoke,0,1,1,quantile_bon,0,False,1.042698684093613,-2.16782406007156,-1.8922034583929135,0.24960779192760132,-2.059915052750638,-2.16782406007156,0.0,0.27562060167864666,-0.16771159435772431,0.00016195170835987642,1.6042035131145027e-06,0.2029650440413846,1.0572350169246185,0.5,0.0
smoke,0,1,1,calibrated_pessimistic_bon,0,False,1.042698684093613,-2.16782406007156,-1.8922034583929135,0.24960779192760132,-2.152469174575336,-2.16782406007156,0.0,0.27562060167864666,-0.26026571618242245,0.00016195170835987642,1.6042035131145027e-06,0.2029650440413846,1.0572350169246185,0.5,0.0
smoke,0,1,4,random,2,False,1.042698684093613,5.781406969780289,5.075242719323863,1.3369433706614762,5.075242719323863,13.728615842190953,7.947208872410664,-0.7061642504564256,0.0,0.11517962692545541,0.016860904056693708,2.0621233295976,1.0306556259060085,0.5,0.0
smoke,0,1,4,oracle,3,True,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,13.728615842190953,13.728615842190953,0.0,-1.8377597309653027,1.8377597309653027,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,4,mean_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,11.89085611122565,13.728615842190953,0.0,-1.8377597309653027,0.0,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,4,posterior_sample_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,13.395503601112642,13.728615842190953,0.0,-1.8377597309653027,1.5046474898869917,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,4,thompson_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,12.616308626144768,13.728615842190953,0.0,-1.8377597309653027,0.7254525149191178,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,4,ucb_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,13.75641347958893,13.728615842190953,0.0,-1.8377597309653027,1.8655573683632802,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,4,pessimistic_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,10.02529874286237,13.728615842190953,0.0,-1.8377597309653027,-1.8655573683632802,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,4,quantile_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,10.334498979974082,13.728615842190953,0.0,-1.8377597309653027,-1.556357131251568,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,4,calibrated_pessimistic_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,9.945641898132115,13.728615842190953,0.0,-1.8377597309653027,-1.9452142130935357,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,16,random,14,False,1.042698684093613,-7.128103596665881,-6.311122789865438,11.418216875943745,-6.311122789865438,13.728615842190953,20.856719438856835,0.8169808068004425,0.0,0.5847378887963401,0.41389813192389835,2.8754308974638927,0.7287080765785289,1.0,1.0
smoke,0,1,16,oracle,3,True,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,13.728615842190953,13.728615842190953,0.0,-1.8377597309653027,1.8377597309653027,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,16,mean_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,11.89085611122565,13.728615842190953,0.0,-1.8377597309653027,0.0,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,16,posterior_sample_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,13.395503601112642,13.728615842190953,0.0,-1.8377597309653027,1.5046474898869917,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,16,thompson_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,13.178038933228025,13.728615842190953,0.0,-1.8377597309653027,1.287182822002375,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
